PAHY_Scaf_154 0 PAHY_Scaf_154 10 19
PAHY_Scaf_154 0 PAHY_Scaf_154 11 24
PAHY_Scaf_154 0 PAHY_Scaf_154 1 179
PAHY_Scaf_154 0 PAHY_Scaf_154 12 10
PAHY_Scaf_154 0 PAHY_Scaf_154 13 6
PAHY_Scaf_154 0 PAHY_Scaf_154 14 4
PAHY_Scaf_154 0 PAHY_Scaf_154 15 5
PAHY_Scaf_154 0 PAHY_Scaf_154 16 8
PAHY_Scaf_154 0 PAHY_Scaf_154 17 5
PAHY_Scaf_154 0 PAHY_Scaf_154 18 5
PAHY_Scaf_154 0 PAHY_Scaf_154 19 6
PAHY_Scaf_154 0 PAHY_Scaf_154 20 6
PAHY_Scaf_154 0 PAHY_Scaf_154 21 8
PAHY_Scaf_154 0 PAHY_Scaf_154 22 5
PAHY_Scaf_154 0 PAHY_Scaf_154 23 4
PAHY_Scaf_154 0 PAHY_Scaf_154 24 5
PAHY_Scaf_154 0 PAHY_Scaf_154 25 6
PAHY_Scaf_154 0 PAHY_Scaf_154 26 3
PAHY_Scaf_154 0 PAHY_Scaf_154 27 2
PAHY_Scaf_154 0 PAHY_Scaf_154 28 5
PAHY_Scaf_154 0 PAHY_Scaf_154 2 91
PAHY_Scaf_154 0 PAHY_Scaf_154 29 1
PAHY_Scaf_154 0 PAHY_Scaf_154 30 2
PAHY_Scaf_154 0 PAHY_Scaf_154 31 1
PAHY_Scaf_154 0 PAHY_Scaf_154 32 1
PAHY_Scaf_154 0 PAHY_Scaf_154 33 1
PAHY_Scaf_154 0 PAHY_Scaf_154 34 1
PAHY_Scaf_154 0 PAHY_Scaf_154 35 1
PAHY_Scaf_154 0 PAHY_Scaf_154 36 1
PAHY_Scaf_154 0 PAHY_Scaf_154 3 65
PAHY_Scaf_154 0 PAHY_Scaf_154 4 69
PAHY_Scaf_154 0 PAHY_Scaf_154 5 73
PAHY_Scaf_154 0 PAHY_Scaf_154 6 34
PAHY_Scaf_154 0 PAHY_Scaf_154 7 38
PAHY_Scaf_154 0 PAHY_Scaf_154 8 25
PAHY_Scaf_154 0 PAHY_Scaf_154 9 22
PAHY_Scaf_154 10 PAHY_Scaf_154 11 247
PAHY_Scaf_154 10 PAHY_Scaf_154 12 149
PAHY_Scaf_154 10 PAHY_Scaf_154 13 86
PAHY_Scaf_154 10 PAHY_Scaf_154 14 81
PAHY_Scaf_154 10 PAHY_Scaf_154 15 35
PAHY_Scaf_154 10 PAHY_Scaf_154 16 73
PAHY_Scaf_154 10 PAHY_Scaf_154 17 44
PAHY_Scaf_154 10 PAHY_Scaf_154 18 36
PAHY_Scaf_154 10 PAHY_Scaf_154 19 39
PAHY_Scaf_154 10 PAHY_Scaf_154 20 55
PAHY_Scaf_154 10 PAHY_Scaf_154 21 52
PAHY_Scaf_154 10 PAHY_Scaf_154 22 29
PAHY_Scaf_154 10 PAHY_Scaf_154 23 49
PAHY_Scaf_154 10 PAHY_Scaf_154 24 41
PAHY_Scaf_154 10 PAHY_Scaf_154 25 42
PAHY_Scaf_154 10 PAHY_Scaf_154 26 24
PAHY_Scaf_154 10 PAHY_Scaf_154 27 17
PAHY_Scaf_154 10 PAHY_Scaf_154 28 46
PAHY_Scaf_154 10 PAHY_Scaf_154 29 7
PAHY_Scaf_154 10 PAHY_Scaf_154 30 8
PAHY_Scaf_154 10 PAHY_Scaf_154 31 6
PAHY_Scaf_154 10 PAHY_Scaf_154 32 20
PAHY_Scaf_154 10 PAHY_Scaf_154 33 21
PAHY_Scaf_154 10 PAHY_Scaf_154 34 16
PAHY_Scaf_154 10 PAHY_Scaf_154 35 10
PAHY_Scaf_154 10 PAHY_Scaf_154 36 12
PAHY_Scaf_154 10 PAHY_Scaf_154 37 10
PAHY_Scaf_154 10 PAHY_Scaf_154 38 7
PAHY_Scaf_154 10 PAHY_Scaf_154 39 9
PAHY_Scaf_154 10 PAHY_Scaf_154 40 7
PAHY_Scaf_154 10 PAHY_Scaf_154 41 4
PAHY_Scaf_154 10 PAHY_Scaf_154 42 1
PAHY_Scaf_154 11 PAHY_Scaf_154 12 199
PAHY_Scaf_154 11 PAHY_Scaf_154 13 109
PAHY_Scaf_154 11 PAHY_Scaf_154 14 128
PAHY_Scaf_154 11 PAHY_Scaf_154 15 47
PAHY_Scaf_154 11 PAHY_Scaf_154 16 107
PAHY_Scaf_154 11 PAHY_Scaf_154 17 72
PAHY_Scaf_154 11 PAHY_Scaf_154 18 45
PAHY_Scaf_154 11 PAHY_Scaf_154 19 47
PAHY_Scaf_154 11 PAHY_Scaf_154 20 75
PAHY_Scaf_154 11 PAHY_Scaf_154 21 73
PAHY_Scaf_154 11 PAHY_Scaf_154 22 35
PAHY_Scaf_154 11 PAHY_Scaf_154 23 61
PAHY_Scaf_154 11 PAHY_Scaf_154 24 50
PAHY_Scaf_154 11 PAHY_Scaf_154 25 51
PAHY_Scaf_154 11 PAHY_Scaf_154 26 22
PAHY_Scaf_154 11 PAHY_Scaf_154 27 18
PAHY_Scaf_154 11 PAHY_Scaf_154 28 54
PAHY_Scaf_154 11 PAHY_Scaf_154 29 8
PAHY_Scaf_154 11 PAHY_Scaf_154 30 9
PAHY_Scaf_154 11 PAHY_Scaf_154 31 10
PAHY_Scaf_154 11 PAHY_Scaf_154 32 17
PAHY_Scaf_154 11 PAHY_Scaf_154 33 18
PAHY_Scaf_154 11 PAHY_Scaf_154 34 13
PAHY_Scaf_154 11 PAHY_Scaf_154 35 10
PAHY_Scaf_154 11 PAHY_Scaf_154 36 8
PAHY_Scaf_154 11 PAHY_Scaf_154 37 5
PAHY_Scaf_154 11 PAHY_Scaf_154 38 5
PAHY_Scaf_154 11 PAHY_Scaf_154 39 3
